image_id,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,relative_results,url,category_list,street,city,state
3729_0x80c8d95593f46f0f_0x84925f677438d0f1,Frenchman Mountain,"Frenchman Mountain, Las Vegas, NV 89156",0x80c8d95593f46f0f:0x84925f677438d0f1,,36.1788619,-114.9980535,['Scenic spot'],4.8,58,,"[['Wednesday', '6:30AM–7PM'], ['Thursday', '6:30AM–7PM'], ['Friday', '6:30AM–7PM'], ['Saturday', '6:30AM–7PM'], ['Sunday', '6:30AM–7PM'], ['Monday', '6:30AM–7PM'], ['Tuesday', '6:30AM–7PM']]",{'Accessibility': ['Wheelchair accessible entrance']},"['0x80c8dea31db5c379:0xea6d1c410b0d5e', '0x80c8ddc4c583815d:0xf9ae1ed65b08fc63', '0x80c9281f9e0a9c75:0x516b754cc83910bf', '0x80c8d2be633b4c4b:0x32ad4696f0e8ccd', '0x80c8a26f9ca659e9:0x34236f15d9419c24']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8d95593f46f0f:0x84925f677438d0f1?authuser=-1&hl=en&gl=us,['scenic spot'],Frenchman Mountain,Las Vegas,NV
3730_0x89e1a513673580ad_0x91fea22b11d5d06,Kendalls Kitchen,"Kendalls Kitchen, 16 Main St, Saxtons River, VT 05154",0x89e1a513673580ad:0x91fea22b11d5d06,,43.1389892,-72.5050229,['Restaurant'],4.9,45,,"[['Monday', 'Closed'], ['Tuesday', '7AM–2PM'], ['Wednesday', '7AM–2PM'], ['Thursday', '7AM–2PM'], ['Friday', '7AM–2PM'], ['Saturday', '7AM–2PM'], ['Sunday', '7AM–2PM']]","{'Service options': ['Delivery'], 'Amenities': ['Good for kids']}","['0x89e0493defa69299:0x5427322b219c57e', '0x89e1a6cd5126efdd:0xd6bd61fc561bc40c', '0x89e1a4c25f2eaab7:0x49ff9558d6c3b35', '0x89e1a54bc1694a4f:0x98757bdcc5286322']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e1a513673580ad:0x91fea22b11d5d06?authuser=-1&hl=en&gl=us,['restaurant'],"Kendalls Kitchen, 16 Main St",Saxtons River,VT
3731_0x89e02a2fa2d69e59_0x75630aafd5aa07e6,Peppino's,"Peppino's, 747 Killington Rd, Killington, VT 05751",0x89e02a2fa2d69e59:0x75630aafd5aa07e6,"Familiar meat, seafood & pasta mains are menu staples at this casual Italian spot with a comfy vibe.",43.659672,-72.794701,['Restaurant'],4.3,118,$$,"[['Sunday', '1–8PM'], ['Monday', '4–8PM'], ['Tuesday', '4–8PM'], ['Wednesday', 'Closed'], ['Thursday', '4–8PM'], ['Friday', '4–8PM'], ['Saturday', '4–8PM']]","{'Service options': ['Takeout', 'Dine-in', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits'], 'Highlights': ['Great beer selection', 'Great cocktails', 'Great dessert', 'Great wine list'], 'Popular for': ['Dinner', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance'], 'Offerings': ['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food', 'Hard liquor', 'Wine'], 'Dining options': ['Dessert'], 'Amenities': ['Bar onsite', 'High chairs'], 'Atmosphere': ['Casual', 'Cozy', 'Romantic'], 'Crowd': ['Groups', 'Tourists'], 'Planning': ['Dinner reservations recommended', 'Accepts reservations']}","['0x89e02bccf0b664a3:0xe9c9828bd1fa8a47', '0x89e02a316e7ca1f3:0x7a485e52640bd49', '0x89e02a324f7dc535:0x27940e8612f9a240', '0x89e02bdb55f56109:0xc01ff5b892f51e01', '0x89e02bcc48083831:0xd3dbd9c1189b58ff']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e02a2fa2d69e59:0x75630aafd5aa07e6?authuser=-1&hl=en&gl=us,['restaurant'],"Peppino's, 747 Killington Rd",Killington,VT
3733_0x4cb597fc26c63ef9_0x932bcb072f6b9700,The Skinny Pancake,"The Skinny Pancake, 454 Mountain Rd, Stowe, VT 05672",0x4cb597fc26c63ef9:0x932bcb072f6b9700,"Local chain featuring breakfast, crepes, panini & live music in a casual, stylish space.",44.4715798,-72.6868772,['Restaurant'],4.4,68,,"[['Tuesday', '8AM–3PM'], ['Wednesday', '8AM–3PM'], ['Thursday', '8AM–9PM'], ['Friday', '8AM–9PM'], ['Saturday', '8AM–9PM'], ['Sunday', '8AM–3PM'], ['Monday', '8AM–3PM']]","{'Service options': ['Outdoor seating', 'Curbside pickup', 'Takeout', 'Dine-in', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits'], 'Highlights': ['Fireplace', 'Great coffee', 'LGBTQ friendly', 'Transgender safespace'], 'Popular for': ['Breakfast', 'Lunch', 'Dinner', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance'], 'Offerings': ['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food', 'Hard liquor', ""Kids' menu"", 'Organic dishes', 'Quick bite', 'Vegetarian options', 'Wine'], 'Dining options': ['Breakfast', 'Lunch', 'Dinner', 'Dessert', 'Seating'], 'Amenities': ['Good for kids', 'High chairs', 'Restroom', 'Wi-Fi'], 'Atmosphere': ['Casual', 'Cozy'], 'Crowd': ['Family-friendly', 'Groups', 'Tourists'], 'Planning': ['Accepts reservations'], 'Payments': ['NFC mobile payments', 'Credit cards']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb597fc26c63ef9:0x932bcb072f6b9700?authuser=-1&hl=en&gl=us,['restaurant'],"The Skinny Pancake, 454 Mountain Rd",Stowe,VT
3734_0x4cca7b4ca05fcd21_0xf63f506d22b9e1c3,Burlington Bagel Bakery,"Burlington Bagel Bakery, 93 Church St, Burlington, VT 05401",0x4cca7b4ca05fcd21:0xf63f506d22b9e1c3,,44.4777687,-73.2128172,"['Restaurant', 'Bagel shop', 'Coffee shop']",4.7,174,,"[['Monday', '8AM–2:30PM'], ['Tuesday', '8AM–2:30PM'], ['Wednesday', '8AM–2:30PM'], ['Thursday', '8AM–2:30PM'], ['Friday', '8AM–2:30PM'], ['Saturday', '8AM–2:30PM'], ['Sunday', '8AM–2:30PM']]","{'From the business': ['Identifies as women-led'], 'Service options': ['Outdoor seating', 'Takeout', 'Delivery'], 'Health & safety': ['Mask required'], 'Highlights': ['Great coffee', 'Great tea selection'], 'Popular for': ['Breakfast', 'Lunch', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance'], 'Offerings': ['Coffee', 'Comfort food', 'Healthy options', 'Quick bite', 'Vegetarian options'], 'Dining options': ['Breakfast', 'Lunch', 'Seating'], 'Amenities': ['Good for kids', 'High chairs', 'Restroom', 'Wi-Fi'], 'Atmosphere': ['Casual', 'Cozy'], 'Crowd': ['College students', 'Family-friendly', 'Tourists'], 'Payments': ['Debit cards', 'NFC mobile payments', 'Credit cards']}","['0x4cca7b939244492d:0x89b097cb76d1eb4f', '0x4cca7a304a45577d:0xce88866ee1e86fd4', '0x4cca6554c4af8a57:0x447890dcc028c46d', '0x4cca7b17a7f2dd85:0xee0835c1452b2e90', '0x4cca7ba940226553:0x3e25c05104c345c3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7b4ca05fcd21:0xf63f506d22b9e1c3?authuser=-1&hl=en&gl=us,"['restaurant', 'bagel shop', 'coffee shop']","Burlington Bagel Bakery, 93 Church St",Burlington,VT
3735_0x4cb521602e2463fb_0x3d04914a8bfb634e,Shaw's,"Shaw's, 127 VT Hwy 12s, Randolph, VT 05060",0x4cb521602e2463fb:0x3d04914a8bfb634e,"Supermarket chain offering meat, produce, staples, deli & bakery items (some with pharmacies).",43.9119433,-72.6631424,['Grocery store'],3.6,278,$$,"[['Friday', '7AM–9PM'], ['Saturday', '7AM–9PM'], ['Sunday', '7AM–9PM'], ['Monday', '7AM–9PM'], ['Tuesday', '7AM–9PM'], ['Wednesday', '7AM–9PM'], ['Thursday', '7AM–9PM']]","{'Service options': ['Curbside pickup', 'In-store pickup', 'In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits', 'Safety dividers at checkout'], 'Highlights': ['Great produce'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Offerings': ['Organic products', 'Prepared foods'], 'Amenities': ['Public restroom'], 'Planning': ['Quick visit'], 'Payments': ['Checks', 'Debit cards', 'Credit cards']}","['0x4cb521c8425c7d57:0xfebac359f6ff49bd', '0x4cb521451e89150d:0x3ea8191e22842de', '0x4cb527edfe56cf75:0x3ea1d8d6fc235198', '0x4cb53ad0f4792f3f:0x91fa6420183a04c1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb521602e2463fb:0x3d04914a8bfb634e?authuser=-1&hl=en&gl=us,['grocery store'],"Shaw's, 127 VT Hwy 12s",Randolph,VT
3736_0x4cca0ba7604c3545_0xbf7d68822d1f3e85,Steeple Market,"Steeple Market, 1098 Main St, Fairfax, VT 05454",0x4cca0ba7604c3545:0xbf7d68822d1f3e85,,44.6635938,-73.008713,"['Grocery store', 'Beer store', 'Deli', 'Gas station', 'Wine store']",4.3,278,,"[['Thursday', '6AM–8PM'], ['Friday', '6AM–8PM'], ['Saturday', '6AM–8PM'], ['Sunday', '6AM–8PM'], ['Monday', '6AM–8PM'], ['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits', 'Safety dividers at checkout'], 'Highlights': ['Great produce'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}","['0x4cca0d967783b2f7:0xaba0be2791fe05b6', '0x4cca0b02d7f74f8d:0x101614dfeb3c9dd', '0x4cb5f458ca637319:0xbb31c8f758c0ae8e', '0x4cca066394ca2f93:0xf7bdd9e17c4dd8df', '0x4cca0b4a5cae5c15:0x3bc2ec3dcb2874a6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca0ba7604c3545:0xbf7d68822d1f3e85?authuser=-1&hl=en&gl=us,"['grocery store', 'beer store', 'deli', 'gas station', 'wine store']","Steeple Market, 1098 Main St",Fairfax,VT
3737_0x4cb60ba60fa35747_0x227fdf3b1f6039d1,Westfield's General Store,"Westfield's General Store, 17 N Hill Rd, Westfield, VT 05874",0x4cb60ba60fa35747:0x227fdf3b1f6039d1,,44.889318,-72.429014,['Grocery store'],4.5,48,,"[['Sunday', '5AM–5PM'], ['Monday', '5AM–8PM'], ['Tuesday', '5AM–8PM'], ['Wednesday', '5AM–8PM'], ['Thursday', '5AM–8PM'], ['Friday', '5AM–8PM'], ['Saturday', '5AM–8PM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits'], 'Highlights': ['Great produce'], 'Planning': ['Quick visit']}","['0x4cb60b7a74b5770d:0x15ba7d4eb1ddffd1', '0x4cb60e9d44ede5a1:0xed1e5d3c3ff30591', '0x4cb607f0336f749b:0x67888b2df2fced4b', '0x4cb60f28aeaa0cb3:0x9921c88b57531f1e', '0x4cb5e091755bbf6f:0xca659a9a3c67d1ce']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb60ba60fa35747:0x227fdf3b1f6039d1?authuser=-1&hl=en&gl=us,['grocery store'],"Westfield's General Store, 17 N Hill Rd",Westfield,VT
3738_0x4cb4d30c346be261_0x7d195c2b49bbb819,Teago General Store,"Teago General Store, 2035 Pomfret Rd, Pomfret, VT 05067",0x4cb4d30c346be261:0x7d195c2b49bbb819,,43.6649187,-72.5387905,['Grocery store'],4.7,28,,"[['Saturday', '7AM–6PM'], ['Sunday', '8AM–4PM'], ['Monday', '7AM–6PM'], ['Tuesday', '7AM–6PM'], ['Wednesday', '7AM–6PM'], ['Thursday', '7AM–6PM'], ['Friday', '7AM–6PM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Planning': ['Quick visit']}","['0x89e1d81881d9d70f:0xbaaf39274ad6d0f7', '0x89e1d81794edcbdb:0x54ff61747fb6d919', '0x89e1d0b0111b4a83:0x7ac0946bbf3c75e1', '0x4cb4cca40e816689:0x3cf647803d89b72a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb4d30c346be261:0x7d195c2b49bbb819?authuser=-1&hl=en&gl=us,['grocery store'],"Teago General Store, 2035 Pomfret Rd",Pomfret,VT
3739_0x4cca78f6997dec21_0xd2b8ed71377faff4,Vermont Meat & Seafood Market,"Vermont Meat & Seafood Market, 104 Cornerstone Dr, Williston, VT 05495",0x4cca78f6997dec21:0xd2b8ed71377faff4,,44.446909,-73.1039021,"['Grocery store', 'Butcher shop', 'Deli', 'Seafood market']",4.9,137,,"[['Thursday', '10AM–7PM'], ['Friday', '10AM–7PM'], ['Saturday', '10AM–7PM'], ['Sunday', '11AM–6PM'], ['Monday', '10AM–7PM'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM']]","{'Service options': ['Curbside pickup', 'In-store pickup', 'In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Staff wear masks', 'Staff get temperature checks', 'Staff required to disinfect surfaces between visits', 'Safety dividers at checkout'], 'Highlights': ['Great produce'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}","['0x4cca7857df6fef9d:0xdaeb23cdd8f4b09a', '0x4cca774c48289357:0x1a1432b4ebfbb835', '0x4cb596f77798d93f:0x8a476fbab154cf0a', '0x4cca7c117ed31d73:0x76ae516152aeacdb', '0x4cb596f79c1747f7:0xed83e6d65953c4ba']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca78f6997dec21:0xd2b8ed71377faff4?authuser=-1&hl=en&gl=us,"['grocery store', 'butcher shop', 'deli', 'seafood market']","Vermont Meat & Seafood Market, 104 Cornerstone Dr",Williston,VT
3740_0x89e011d2a401e9ff_0x851776c38cdd3c8c,Maplefields,"Maplefields, 699 Route 11A North, Fair Haven, VT 05743",0x89e011d2a401e9ff:0x851776c38cdd3c8c,,43.6032176,-73.2752135,"['Convenience store', 'Gas station']",3.2,5,,"[['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours']]","{'Service options': ['In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Safety dividers at checkout'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit']}","['0x89e00fe352f0f293:0x8416ca75f1b860d2', '0x89e0101c1dd51aab:0xcf45ef0414608eb7', '0x89e0101035a81e85:0xe827246f63666303', '0x89e0101d498b60b5:0xfbd8c50e3ce669bc', '0x89e01022a8138161:0x10cc849f55fd10e2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e011d2a401e9ff:0x851776c38cdd3c8c?authuser=-1&hl=en&gl=us,"['convenience store', 'gas station']","Maplefields, 699 Route 11A North",Fair Haven,VT
3741_0x89e02a4d11ba5687_0xc798a2d79c57e068,Water Wheel Trading Post,"Water Wheel Trading Post, 4900 US-4, Killington, VT 05751",0x89e02a4d11ba5687:0xc798a2d79c57e068,,43.6497001,-72.7706756,"['Convenience store', 'Gas station']",3.6,8,,"[['Wednesday', '6AM–6PM'], ['Thursday', '6AM–6PM'], ['Friday', '6AM–6PM'], ['Saturday', '7AM–6PM'], ['Sunday', '7AM–6PM'], ['Monday', '6AM–6PM'], ['Tuesday', '6AM–6PM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Planning': ['Quick visit']}","['0x89e02b4edf967de7:0x5577bffcf629bd5', '0x89e029896ecb2569:0xa7470598f73cb254', '0x89e1d386a75e8b41:0x9ac34ec163c8887b', '0x89e1d3840376d95f:0xa974ffe703a38d04', '0x89e02c85b20cc21f:0x6e760e304696bc31']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e02a4d11ba5687:0xc798a2d79c57e068?authuser=-1&hl=en&gl=us,"['convenience store', 'gas station']","Water Wheel Trading Post, 4900 US-4",Killington,VT
3742_0x4cca7762b8d86f17_0xfd22984386e9dff2,Simon's Five Corners Store,"Simon's Five Corners Store, 2 Park St, Essex Junction, VT 05452",0x4cca7762b8d86f17:0xfd22984386e9dff2,,44.490198,-73.110904,"['Convenience store', 'Gas station']",3.0,4,,,"{'Service options': ['In-store shopping', 'Delivery'], 'Planning': ['Quick visit']}","['0x4cca7731da4c45ef:0x4f426a52d6ba6c78', '0x4cb588268b350019:0xc619078c9cadb09a', '0x4cca7761067b3865:0x236e75263f77dc8b', '0x4cca70a87d8e2129:0x54d1e9b3aae14048', '0x4cca775befd22007:0x8bae3d135d2409e2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7762b8d86f17:0xfd22984386e9dff2?authuser=-1&hl=en&gl=us,"['convenience store', 'gas station']","Simon's Five Corners Store, 2 Park St",Essex Junction,VT
3743_0x89e096611a6ddb83_0x3d1b32fe959b1131,Corner Market,"Corner Market, 150 Benmont Ave, Bennington, VT 05201",0x89e096611a6ddb83:0x3d1b32fe959b1131,,42.8833878,-73.2021456,['Convenience store'],4.7,13,,"[['Sunday', '8AM–7PM'], ['Monday', '6AM–8PM'], ['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM'], ['Thursday', '6AM–8PM'], ['Friday', '6AM–8PM'], ['Saturday', '7AM–8PM']]","{'Service options': ['Curbside pickup', 'In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Safety dividers at checkout'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit']}","['0x89e0967e84958a1d:0xe6e3148d8ba67b9', '0x89e09661a9e40b91:0x23fa9197ff02f5f3', '0x89e096ee9d5c8009:0x64130fb6ccc6bc5a', '0x89e0967ca6f3dabb:0xcbc8f70cf44ee934', '0x89e090d0d30b9f49:0x80a08c8b1687a845']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e096611a6ddb83:0x3d1b32fe959b1131?authuser=-1&hl=en&gl=us,['convenience store'],"Corner Market, 150 Benmont Ave",Bennington,VT
3745_0x4cca7af7958ab607_0x74251f92db592cc4,Lincolns,"Lincolns, College St, Burlington, VT 05401",0x4cca7af7958ab607:0x74251f92db592cc4,,44.4769843,-73.2119743,['Bar'],4.5,176,$,"[['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '5–10PM'], ['Thursday', '5–10PM'], ['Friday', '5–10PM'], ['Saturday', '5–10PM']]","{'Service options': ['Dine-in', 'Delivery'], 'Highlights': ['Fast service', 'Great beer selection', 'Great cocktails'], 'Accessibility': ['Wheelchair accessible entrance'], 'Offerings': ['Alcohol', 'Beer', 'Cocktails', 'Hard liquor', 'Wine'], 'Amenities': ['Restroom'], 'Atmosphere': ['Casual', 'Cozy'], 'Crowd': ['Groups', 'Tourists'], 'Payments': ['Cash-only']}","['0x4cca7af79763b8f9:0x8fd7107224c1f4c5', '0x4cca7b8c1c20a991:0xd559545fdc226421', '0x4cca7af79005fc9b:0x23920a4d930c3f80']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7af7958ab607:0x74251f92db592cc4?authuser=-1&hl=en&gl=us,['bar'],"Lincolns, College St",Burlington,VT
3748_0x4cca1ac1c1eeb991_0x94af3c33fdadc20d,Shooter's Saloon,"Shooter's Saloon, 30 Kingman St, St Albans City, VT 05478",0x4cca1ac1c1eeb991:0x94af3c33fdadc20d,,44.812118,-73.084515,['Bar'],4.3,68,$,"[['Wednesday', '1PM–2AM'], ['Thursday', '1PM–2AM'], ['Friday', '1PM–2AM'], ['Saturday', '1PM–2AM'], ['Sunday', '1PM–2AM'], ['Monday', '1PM–2AM'], ['Tuesday', '1PM–2AM']]","{'Service options': ['Outdoor seating', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits'], 'Highlights': ['Bar games', 'Fast service', 'Great beer selection', 'Great cocktails', 'Live music', 'Sports'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Offerings': ['Alcohol', 'Beer', 'Cocktails', 'Hard liquor', 'Wine'], 'Atmosphere': ['Casual', 'Cozy'], 'Crowd': ['Groups']}","['0x4cca1ac1e77728e5:0x1062b41178429fb8', '0x4cca1ac18be6b65d:0x64fc1abbb03f74e4', '0x4cca1ac1a59d7087:0x6076aacc1ea9c6cf', '0x4cca1ac21a360703:0xb25c3d56c2cd2340']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca1ac1c1eeb991:0x94af3c33fdadc20d?authuser=-1&hl=en&gl=us,['bar'],"Shooter's Saloon, 30 Kingman St",St Albans City,VT
3749_0x89e0248bcf4cc873_0xce0d82ade8b3bbfe,Union Jacks Pub,"Union Jacks Pub, 52 Strongs Ave, Rutland, VT 05701",0x89e0248bcf4cc873:0xce0d82ade8b3bbfe,,43.6036045,-72.9761358,['Bar'],4.0,3,,"[['Tuesday', '2PM–2AM'], ['Wednesday', '2PM–2AM'], ['Thursday', '2PM–2AM'], ['Friday', '2PM–2AM'], ['Saturday', '12PM–2AM'], ['Sunday', '12–7PM'], ['Monday', '2PM–2AM']]","{'Service options': ['Dine-in'], 'Offerings': ['Alcohol'], 'Amenities': ['Restroom']}","['0x89e0248d2c86882d:0x7086d393804577ac', '0x89e0247d36bb5537:0xd7257672b4d4a7aa', '0x89e024628ea857e3:0x66f802acbcb593d4', '0x89e024624ea70767:0x468c57f18fcc029c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e0248bcf4cc873:0xce0d82ade8b3bbfe?authuser=-1&hl=en&gl=us,['bar'],"Union Jacks Pub, 52 Strongs Ave",Rutland,VT
3751_0x89e0246b979949b3_0xd6c184a212b7c682,Shear Heaven Salon & Day Spa,"Shear Heaven Salon & Day Spa, 34, 05701 Curtis Ave Apt. D, Rutland, VT 05701",0x89e0246b979949b3:0xd6c184a212b7c682,,43.591904,-72.9658719,"['Beauty salon', 'Nail salon']",4.8,64,,"[['Thursday', '9AM–7PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '9AM–7PM'], ['Wednesday', '9AM–7PM']]","{'Health & safety': ['Appointment required'], 'Planning': ['Appointments recommended']}","['0x89e0248afa4afa27:0x91ef01c2a9d2062a', '0x89e024700f8b6f57:0x5bb9cca5bd792c59', '0x89e0245d1412eb75:0x76663af1b9d30ca2', '0x89e0244444e9fe17:0x188464446b67b949', '0x89e024624153a967:0x9c18ae96c620b246']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e0246b979949b3:0xd6c184a212b7c682?authuser=-1&hl=en&gl=us,"['beauty salon', 'nail salon']","Shear Heaven Salon & Day Spa, 34, 05701 Curtis Ave Apt. D",Rutland,VT
3754_0x4cb66fe3c76f54f3_0xdbc3861fa4decd38,Ginny Lynn Salon,"Ginny Lynn Salon, 47 Main St, Derby Line, VT 05830",0x4cb66fe3c76f54f3:0xdbc3861fa4decd38,,45.005024,-72.099653,"['Beauty salon', 'Tanning salon']",4.9,7,,,{'Planning': ['Appointments recommended']},"['0x4cb671e88fb4ef3d:0x301d1205b309bf27', '0x4cb66fddfd6e2539:0x3f4fa83971109fcf', '0x4cb671d4b5204dc1:0xcd8747e5510593a2', '0x4cb6702b3891b0bd:0x56dfc286b073d94a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb66fe3c76f54f3:0xdbc3861fa4decd38?authuser=-1&hl=en&gl=us,"['beauty salon', 'tanning salon']","Ginny Lynn Salon, 47 Main St",Derby Line,VT
3755_0x4cca9f9e8fd68e55_0xdbdbaab2f3701128,Wildlife Viewing Area,"Wildlife Viewing Area, 2015 Vermont Rte 17 W, Addison, VT 05491",0x4cca9f9e8fd68e55:0xdbdbaab2f3701128,,44.0852452,-73.3367764,['Park'],4.5,14,,,{'Amenities': ['Good for kids']},"['0x4cca9fbdf2ac84d9:0xb97a5dc9765f1966', '0x4cb55da60bf9860f:0x63501baa7d655f3b', '0x4cb55feb80afa0b7:0x299524abc891ec89', '0x4cca9f7125654549:0xcc65786f47424e18', '0x4cca9d9e7a12b84f:0x5eb81ef5a42b8397']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca9f9e8fd68e55:0xdbdbaab2f3701128?authuser=-1&hl=en&gl=us,['park'],"Wildlife Viewing Area, 2015 Vermont Rte 17 W",Addison,VT
3756_0x4cb4cb489298007d_0x405e01f407db57f,Quechee State Park Camping,"Quechee State Park Camping, 5800 Woodstock Rd, White River Junction, VT 05001",0x4cb4cb489298007d:0x405e01f407db57f,,43.6355416,-72.4011415,['Park'],4.7,98,,"[['Wednesday', '9AM–6PM'], ['Thursday', '9AM–6PM'], ['Friday', '9AM–7PM'], ['Saturday', '9AM–7PM'], ['Sunday', '9AM–7PM'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}","['0x4cb4cb7440fc8a19:0x6e2cad62faa1656d', '0x4cb4cca24448b33d:0xa2395931c5a4fbbd', '0x4cb4cb4dbdff0393:0x118c3c499f6f8f13', '0x4cb4c75151099253:0x51c2587baf3013ac', '0x89e1d3f649555555:0xce131e441c7babec']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb4cb489298007d:0x405e01f407db57f?authuser=-1&hl=en&gl=us,['park'],"Quechee State Park Camping, 5800 Woodstock Rd",White River Junction,VT
